25264,0.720154,0.127746,67.7599,111.072,1.62901,1,
25820,0.567017,0.117045,98.9139,50.4062,1.83358,1,
24587,0.650177,0.13178,70.1044,102.983,2.57314,1,
3845,0.521484,0.159392,37.9893,88.2929,-2.62486,1,
5850,0.674652,0.144772,50.4356,89.446,1.44259,1,
6369,0.694672,0.147038,43.1083,140.017,0.901142,1,
25725,0.46991,0.098418,57.4982,122.726,1.50236,1,
22237,0.514465,0.126554,69.1643,130.217,-0.968373,1,
27358,0.525604,0.0911779,66.1263,64.2597,1.40138,1,
19887,0.708435,0.243506,67.0245,216.435,-1.71265,1,
25266,0.849915,0.247872,90.529,191.586,-0.382984,1,
47393,0.556854,0.137898,120.855,132.595,4.15405,1,
47475,0.314545,0.0608462,89.5569,75.3979,-0.621582,1,
25707,0.432922,0.118681,81.8531,124.187,-3.19217,1,
42669,0.133942,0.0290877,83.3593,57.0319,-1.34003,1,
29608,0.848541,0.215875,79.3053,139.782,0.521839,1,
17769,0.846466,0.227387,111.196,78.4392,2.35962,1,
24429,0.695923,0.137059,78.7509,147.094,1.00219,1,
16435,0.43512,0.0715396,56.116,88.9794,-0.319192,1,
15870,0.245728,0.0539472,77.952,136.525,3.09537,1,
13335,0.2341,0.0434412,58.4678,191.092,-0.390979,1,
25554,0.293243,0.0815847,60.66,49.4754,2.00221,1,
42380,0.296692,0.0530265,93.1123,89.1303,-0.661339,1,
25733,0.441528,0.118664,57.718,180.491,0.0705228,1,
37053,0.563995,0.0990572,58.9938,64.8759,0.939053,1,
21234,0.20636,0.0590256,67.3566,73.439,-4.65619,1,
30419,0.529724,0.0849499,60.354,105.066,1.28908,1,
19156,0.193115,0.03169,77.3466,93.5902,-1.30918,1,
23710,0.203644,0.0320702,87.1789,85.9033,1.38324,1,
23445,0.207855,0.0355227,105.643,68.3596,-1.1715,1,
21382,0.261658,0.0545151,51.4865,78.0941,-3.15983,1,
34558,0.103271,0.0227397,68.644,105.146,0.227837,1,
25758,0.264587,0.046763,71.4746,87.1453,-1.16221,1,
28654,0.396271,0.087611,89.7853,87.7528,2.62522,1,
26751,0.501129,0.124475,118.779,69.4597,1.35813,1,
27979,0.381622,0.0887839,57.3739,144.014,1.15363,1,
34048,0.9646,0.332147,82.4459,97.2148,-0.222358,1,
37185,0.967987,0.33211,95.7857,86.5437,-0.472675,1,
36288,0.981262,0.343634,105.016,42.484,1.09872,1,
22464,0.478607,0.0788957,59.6841,155.588,-0.11605,1,
15538,0.446014,0.0990781,59.4419,79.3753,0.217977,1,
16526,0.755188,0.115584,61.42,85.8609,-0.117753,1,
40302,0.265808,0.044308,83.9239,72.0816,-1.9015,1,
32335,0.0886536,0.017472,98.4187,85.4825,0.503459,1,
8253,0.253204,0.0589639,52.0521,132.316,0.339276,1,
7615,0.425323,0.110701,49.1106,124.734,1.64711,1,
7868,0.582458,0.145125,42.5205,137.219,0.510048,1,
33597,0.52594,0.0776954,69.0031,92.7826,1.64693,1,
30212,0.438721,0.0626604,58.0358,100.126,0.8364,1,
23636,0.4729,0.0868782,54.2738,88.5422,2.69885,1,
63688,0.148956,0.0296005,136.213,67.5557,1.31322,2,
61878,0.137146,0.0301649,128.247,47.9657,0.992414,2,
52615,0.126251,0.0203027,101.495,36.4709,0.968298,2,
42786,0.100677,0.0228503,71.2013,87.0692,0.471083,2,
51672,0.0688782,0.0140131,110.271,59.7233,1.69124,2,
64758,0.336884,0.0706539,91.8071,66.9821,3.25514,2,
52867,0.254303,0.0554044,101.46,52.3552,0.702652,2,
64888,0.398407,0.0909815,96.7734,71.3098,3.6643,2,
38007,0.571442,0.11646,128.165,133.222,1.14043,2,
38479,0.272858,0.0752717,81.0617,136.009,-1.80164,2,
42236,0.230225,0.0558539,94.9984,143.345,0.65214,2,
63439,0.0526733,0.0146399,133.778,113.659,2.48194,2,
85031,0.0803833,0.0203866,109.26,148.432,1.47943,2,
52649,0.0859375,0.0193302,128.466,54.1489,2.38304,2,
53548,0.107635,0.0279301,117.525,38.3931,4.09407,2,
61394,0.203278,0.0389391,75.8379,154.642,1.11484,2,
55239,0.389923,0.0797778,107.349,105.017,5.37812,2,
25360,0.126556,0.0280916,63.9016,233.92,-1.7975,2,
32292,0.0743103,0.0146954,103.067,144.366,0.932091,2,
41773,0.133057,0.0229406,78.7484,68.9281,0.024842,2,
74589,0.253204,0.0555289,82.5543,110.589,-0.59535,2,
57415,0.29953,0.0821893,113.149,67.8967,1.55598,2,
77224,0.236389,0.0464256,126.115,128.352,2.1468,2,
34037,0.39035,0.108182,72.1899,194.951,2.62753,2,
49606,0.314301,0.0754726,70.7526,158.351,3.78576,2,
49478,0.534027,0.143915,101.73,116.485,0.63884,2,
44569,0.100464,0.0201539,92.9259,149.686,5.8242,2,
39590,0.114075,0.0251134,97.2111,78.5229,2.19323,2,
28577,0.19989,0.0620479,102.184,90.4436,0.00934383,2,
38879,0.171661,0.0411696,76.3926,145.013,-4.08499,2,
66997,0.15979,0.0342446,120.328,81.7873,-0.288003,2,
55954,0.140503,0.0207397,107.791,92.4403,-1.54776,2,
35778,0.0946655,0.0217951,94.368,87.4851,-0.372417,2,
40674,0.161194,0.0326568,100.156,75.1604,0.0234271,2,
26420,0.210358,0.0486528,112.866,69.7315,0.494456,2,
28785,0.217926,0.059896,73.2783,140.174,-0.681686,2,
52639,0.277496,0.0699754,118.447,111.663,0.65297,2,
31143,0.162842,0.0443192,61.4998,150.264,-1.33251,2,
36242,0.231079,0.0471217,95.6318,103.86,2.39395,2,
28158,0.221313,0.0509327,81.9484,108.876,0.712365,2,
76481,0.218781,0.0466112,133.762,50.5011,0.959427,2,
66517,0.1604,0.0333169,110.504,46.6277,0.710712,2,
66752,0.161041,0.0347346,144.92,171.199,2.02198,2,
54259,0.16156,0.0381785,123.248,81.6027,1.32932,2,
47854,0.12027,0.0211719,135.297,71.6327,1.26353,2,
53256,0.425385,0.0600335,90.2959,64.4359,1.17527,2,
50441,0.418915,0.0594065,88.9792,193.538,2.20994,2,
61284,0.210938,0.0382694,73.758,130.684,2.59997,2,
55347,0.359375,0.0477756,112.801,96.9294,2.50206,2,
60262,0.228699,0.047467,106.198,143.619,-2.51223,2,
54780,0.168579,0.0382664,114.369,52.8689,1.0493,2,
53363,0.175568,0.0412759,132.77,96.9862,0.993156,2,
29075,0.303772,0.0618292,91.7661,98.8519,0.43897,2,
45270,0.450653,0.103546,83.1096,131.777,1.37694,2,
30995,0.347595,0.0797088,96.3549,61.482,2.89529,2,
35995,0.485413,0.115991,87.9013,62.6817,1.92464,2,
32299,0.109619,0.0259079,73.9976,141.128,-0.107703,2,
30743,0.465179,0.100147,69.9788,83.2891,0.978235,2,
30608,0.0696411,0.0185048,71.5002,73.0632,0.0344236,2,
29541,0.113434,0.0260933,80.5474,103.069,0.928089,2,
60180,0.0761719,0.0180091,104.192,86.0438,0.503973,2,
67296,0.0596313,0.0126697,152.541,130.51,1.84224,2,
81975,0.0455933,0.0115183,119.638,93.8906,1.84323,2,
34313,0.779388,0.161192,81.2157,78.1531,-2.14843,2,
41508,0.399323,0.122339,99.3348,118.442,-1.82469,2,
35043,0.53598,0.127749,81.9888,117.236,-1.98511,2,
66195,0.0458679,0.0107092,113.824,67.3786,0.748931,2,
61292,0.0568542,0.0142584,132.462,99.1298,0.945282,2,
45310,0.0214539,0.00628125,125.179,88.2164,0.752336,2,
21805,0.568024,0.168448,72.3417,60.1151,0.658461,2,
25250,0.603882,0.147562,65.7245,72.8824,-1.26857,2,
26915,0.657867,0.17361,63.8758,74.0585,2.04435,2,
50537,0.109375,0.0286668,107.016,92.6903,3.49773,2,
36315,0.158997,0.0336065,77.8231,99.0135,1.33611,2,
44007,0.0854797,0.0204081,102.859,97.0516,0.652708,2,
7208,0.237244,0.0642687,43.9901,118.778,2.76196,2,
8644,0.384552,0.0930258,33.4091,143.714,0.39529,2,
9109,0.353119,0.0785399,40.7422,137.849,2.57256,2,
36277,0.455658,0.0854447,24.798,69.4578,1.10431,2,
29902,0.627716,0.112575,63.1942,79.0268,-1.05687,2,
17217,0.419708,0.0953017,48.7559,206.532,1.78711,2,
10562,0.623016,0.135965,51.6496,198.921,-0.353486,2,
33861,0.274231,0.0450165,94.2106,101.085,-0.0868975,2,
17863,0.574463,0.0987231,82.7842,70.6313,4.47262,2,
43881,0.302246,0.0427316,146.174,87.1107,0.00174429,2,
38996,0.355804,0.0537359,80.1614,172.338,0.00543803,2,
43306,1,0.111999,80.6565,119.723,-0.0925695,2,
23260,0.328491,0.0461036,62.3939,201.71,2.01812,2,
26104,0.216492,0.0487648,70.8991,208.45,3.06903,2,
24647,0.291565,0.0568217,42.0406,243.853,4.47295,2,
2905,0.537476,0.152166,23.5597,98.4801,-2.74452,2,
2485,0.408661,0.103457,25.3646,96.3535,-1.94828,2,
2760,0.589569,0.164046,25.3352,224.134,-0.172964,2,
1868,0.307526,0.0807182,44.1039,91.8292,-0.370417,2,
2794,0.281555,0.0715952,38.8479,122.939,-2.83655,2,
2137,0.361542,0.0940149,24.8633,104.205,0.251779,2,
18385,0.526764,0.110026,60.2976,160.045,0.862265,2,
17950,0.531921,0.115182,58.9622,112.581,-1.55285,2,
27239,0.636322,0.118998,67.1616,105.56,-1.27058,2,
38714,0.244598,0.0628507,78.1033,66.7513,4.35292,2,
26812,0.245728,0.0560621,83.571,101.647,4.02161,2,
35793,0.359192,0.0772894,90.4845,142.109,3.17015,2,
25517,0.401093,0.0841485,86.0885,62.8419,2.20259,2,
24147,0.351532,0.0852625,78.8705,111.082,0.709823,2,
34701,0.387878,0.0713744,80.4571,63.3098,-1.73516,2,
44768,0.542511,0.0919605,98.8934,171.443,-0.429474,2,
51346,0.389557,0.0707778,108.897,84.8008,1.44494,2,
44223,0.639832,0.117879,121.565,52.3534,0.98809,2,
33016,0.951599,0.213586,98.3697,84.0836,0.876032,3,
28884,0.329834,0.0515141,60.6877,235.897,1.20175,3,
30406,0.209625,0.0418702,66.3493,165.295,2.07787,3,
28961,0.334778,0.0740632,65.6403,133.619,-0.0514882,3,
23632,0.26413,0.0484593,72.0737,143.076,0.771279,3,
27788,0.218292,0.044613,86.1331,146.492,1.09439,3,
30195,0.302032,0.0480694,81.3845,97.921,0.783289,3,
15550,0.22937,0.0461162,52.2987,90.6901,-0.714235,3,
16013,0.225464,0.0415378,55.2623,108.018,0.417069,3,
20977,0.222656,0.0504189,48.7025,90.6665,0.189402,3,
30492,0.11499,0.0227499,100.904,117.426,-1.73553,3,
26422,0.138489,0.0279138,104.334,93.2383,0.381199,3,
30410,0.152191,0.026294,81.2598,144.48,1.59972,3,
48597,0.0451355,0.00978246,156.59,126.571,0.282672,3,
43761,0.0263367,0.00543874,90.4462,88.744,1.71473,3,
58467,0.0541687,0.0139133,141.158,83.7723,1.7957,3,
20243,0.14624,0.027031,69.3667,75.0263,-0.43384,3,
24968,0.511078,0.0603754,132.556,62.1587,1.36737,3,
21637,0.335815,0.05918,77.8526,98.6895,-0.417281,3,
32821,0.19812,0.0315516,71.8942,113.655,0.161792,3,
40308,0.0787659,0.0126207,68.7094,205.9,1.28109,3,
31183,0.0574646,0.014447,90.8727,69.3693,1.78636,3,
30495,0.21637,0.0406978,83.1442,150.97,0.274959,3,
30287,0.169312,0.033775,87.3015,145.547,0.471111,3,
30273,0.0967102,0.021053,89.7408,165.573,1.83454,3,
31822,0.204803,0.0330707,83.0512,119.627,0.0522685,3,
30794,0.143646,0.0373955,71.0183,222.817,2.28696,3,
38196,0.142426,0.0337882,90.3605,149.58,-1.58801,3,
45940,0.135803,0.0293954,92.0346,97.428,-0.182805,3,
36804,0.194305,0.0368532,94.136,146.071,1.81117,3,
47767,0.156555,0.0312931,115.781,53.5524,3.54819,3,
21460,0.140991,0.0300272,67.9546,137.48,2.79384,3,
31598,0.157745,0.0372391,54.9337,84.1232,0.395524,3,
28202,0.138336,0.0265264,94.0252,82.5977,1.68767,3,
29823,0.283173,0.044744,81.4595,122.294,0.776999,3,
20882,0.198975,0.0279421,45.4444,127.057,1.51301,3,
20471,0.0669861,0.0138828,85.8993,111.716,0.191325,3,
35482,0.401154,0.123429,68.5121,89.9785,0.805053,3,
34298,0.350769,0.10032,90.6833,113.776,1.52345,3,
37138,0.415558,0.106162,90.5518,98.9545,0.924147,3,
25304,0.186981,0.04839,77.4714,153.887,1.59372,3,
24434,0.171295,0.0350403,57.615,66.1745,2.37409,3,
25877,0.172424,0.0407077,83.7389,105.052,0.516214,3,
46695,0.337738,0.0477757,93.8506,79.0579,1.33012,3,
14821,0.163788,0.0166844,85.5246,82.5342,1.22392,3,
40468,0.418579,0.0599294,106.711,93.7909,1.72687,3,
32211,0.158875,0.023454,109.882,127.744,1.05321,3,
29875,0.21521,0.0323539,109.378,81.6907,0.306115,3,
26368,0.140228,0.0248272,75.6448,219.48,1.77662,3,
18711,0.350342,0.094565,61.3341,156.997,0.622221,3,
27649,0.73877,0.0803468,51.7462,66.304,2.06886,3,
18492,0.269257,0.0573391,77.4949,81.9419,1.24024,3,
18608,0.0837402,0.0134464,61.7042,94.8092,0.413361,3,
18655,0.993958,0.298939,64.9996,78.7917,1.70937,4,
18105,0.990265,0.29406,73.9885,73.075,-1.16204,4,
27229,0.931549,0.209589,75.9952,105.28,-1.65541,4,
27750,0.893372,0.214012,80.3497,133.043,3.67947,4,
27966,0.917877,0.20138,101.333,82.3837,-0.81934,4,
33774,0.721039,0.111497,72.6515,83.5974,0.401663,4,
27166,0.747681,0.123673,92.5168,158.578,-7.55874,4,
30327,0.583435,0.119165,100.439,48.0761,-5.01477,4,
37985,0.786346,0.201938,75.3433,50.3025,0.991282,4,
36231,0.787476,0.197924,91.7355,168.324,-1.41214,4,
34262,0.861816,0.207269,78.4119,90.6845,1.28155,4,
22288,0.886292,0.247917,73.5335,88.7393,4.04582,4,
24430,0.955597,0.292437,73.3728,43.3463,0.251907,4,
23948,0.924561,0.258581,64.6044,82.5383,2.19772,4,
34569,0.607391,0.128249,80.285,145.942,-1.20736,4,
41342,0.598328,0.144142,88.516,70.7009,-0.633371,4,
28572,0.698273,0.162477,80.2028,123.494,3.07765,4,
27948,0.916229,0.214159,110.318,44.4271,-0.549765,4,
32745,0.941986,0.210398,112.766,52.8129,-0.740699,4,
32772,0.91449,0.181955,111.579,55.5375,2.74139,4,
51197,0.55365,0.112248,79.6691,123.868,1.01992,4,
51038,0.71994,0.130999,109.252,50.1222,0.588535,4,
50899,0.453247,0.0858915,88.2108,120.246,5.2126,4,
34204,0.649475,0.103284,80.3129,46.3188,-1.47808,4,
37112,0.69519,0.107107,92.3672,79.6226,0.430428,4,
39374,0.764313,0.113323,80.8602,96.0149,2.8675,4,
29484,0.356659,0.0586131,81.7785,60.5866,5.33018,4,
29024,0.254852,0.0634542,70.7355,47.1861,0.371245,4,
35486,0.270294,0.0610089,65.3169,112.951,0.191054,4,
32930,0.936279,0.23405,88.6364,57.7345,1.47801,4,
38675,0.859406,0.252307,98.8975,80.2314,0.622283,4,
39614,0.92569,0.263499,93.1206,62.9926,-0.504391,4,
36518,0.772858,0.150994,59.7911,242.085,0.656998,4,
54802,0.658508,0.14314,115.694,101.596,1.49374,4,
47769,0.684296,0.140047,111.044,68.4266,1.41429,4,
38244,0.72403,0.14215,79.343,125.745,-0.589714,4,
15762,1,0.293718,48.8636,77.1384,4.05498,4,
16114,0.999969,0.236513,58.3588,94.9564,2.09312,4,
15586,1,0.282157,64.4339,191.611,-6.58795,4,
23155,0.698517,0.182096,69.5584,110.33,0.173184,4,
21533,0.750427,0.159503,59.0364,143.661,0.804415,4,
23165,0.767242,0.163758,65.7423,108.749,0.987363,4,
37777,1,0.344433,89.2964,191.658,0.468073,4,
29750,1,0.360176,74.7331,101.389,1.68268,4,
34582,1,0.338923,91.2377,105.99,-1.17308,4,
37890,0.519257,0.11093,81.3937,76.3641,0.107607,4,
27443,0.382599,0.0860183,116.176,65.1172,0.151449,4,
38375,0.572815,0.108343,98.8583,63.3016,-0.740833,4,
30826,0.874695,0.212743,74.4563,196.475,-0.965354,4,
33653,0.86615,0.150613,64.64,116.967,-0.569831,4,
34940,0.883667,0.167107,114.443,31.1331,-2.62957,4,
22573,0.840393,0.107068,117.013,77.9539,0.716549,4,
26782,0.687866,0.0989451,57.9699,157.84,-0.0804399,4,
41280,0.890472,0.199335,85.4231,80.1488,-0.559502,4,
23316,0.980438,0.255149,72.1807,154.123,-0.402069,4,
22729,0.954865,0.251646,47.5266,175.881,1.26286,4,
32893,1,0.236602,91.6335,152.975,1.41375,4,
21072,0.515808,0.0790755,72.4025,148.173,1.14996,4,
27791,0.492859,0.0790294,71.7984,125.008,0.378816,4,
24719,0.546631,0.0874132,66.2169,124.991,2.07125,4,
12756,1,0.339382,49.1141,160.615,-0.562955,4,
16807,1,0.368354,66.9909,72.8213,-0.616161,4,
18163,1,0.328607,63.2381,52.2191,2.16517,4,
16109,0.736938,0.17306,68.8047,138.307,1.04887,4,
15523,0.878571,0.177441,63.2734,190.904,1.82385,4,
16082,0.92392,0.181716,66.0162,169.929,2.65833,4,
30930,1,0.274624,94.1349,85.231,-2.26811,4,
29967,1,0.282228,75.9107,127.62,-0.995626,4,
36478,1,0.231489,92.9563,37.3872,0.0477178,4,
52897,1,0.366682,86.2953,220.935,-1.63146,4,
53374,1,0.367125,113.595,84.8683,0.485406,4,
56496,1,0.357474,102.234,73.9381,-0.676029,4,
42684,1,0.34792,92.2323,30.5108,-2.30323,4,
46574,1,0.357423,105.172,34.5601,2.26854,4,
44553,1,0.362844,103.223,23.3517,-0.740325,4,
76670,0.986969,0.313838,126.178,52.6395,1.41198,4,
73850,0.999817,0.317684,134.825,40.807,2.26122,4,
72343,0.944214,0.256223,134.898,50.5462,2.99423,4,
37112,0.847137,0.153015,59.0316,113.522,2.99704,4,
37519,0.968018,0.170488,97.7415,167.625,2.01629,4,
36140,0.769501,0.16116,104.693,84.3402,3.95394,4,
26095,0.334351,0.0612102,107.21,50.462,4.1066,4,
26915,0.283844,0.0463069,82.5538,143.792,2.39567,4,
28755,0.298584,0.0610751,70.7656,204.311,2.36248,4,
24320,0.326538,0.077851,111.609,81.9549,-0.613531,4,
33454,0.37973,0.0855849,68.8835,137.124,0.0262573,4,
34238,0.378326,0.0869979,76.8068,97.1889,1.86775,4,
20344,0.586334,0.110951,65.5231,198.348,0.720699,4,
22919,0.805725,0.128146,69.1852,94.3279,0.76202,4,
30211,0.777832,0.136238,84.6747,52.1128,-0.124063,4,
24469,0.899139,0.14054,67.95,53.8706,3.18083,4,
26087,0.945618,0.154179,88.3877,59.8349,-0.861359,4,
27009,0.959534,0.164099,81.5039,37.2814,0.715438,4,
49383,0.645752,0.102155,109.146,51.352,2.04112,4,
47135,0.588196,0.100408,98.8345,81.6742,1.73251,4,
48828,0.516327,0.0977837,111.633,41.4791,1.16053,4,
65743,0.806244,0.149248,120.662,44.2019,0.392984,4,
69101,0.786957,0.15093,133.167,45.8233,1.15634,4,
69333,0.798584,0.142969,127.744,89.089,-0.792416,4,
57655,0.698181,0.146804,98.8889,54.0193,-2.26603,4,
48644,0.66684,0.151984,96.1941,83.3427,-0.0480033,4,
57325,0.54892,0.117088,107.633,80.7345,-1.74459,4,
14894,0.593781,0.126253,78.2176,75.7069,-1.35788,4,
38542,0.999969,0.238141,100.488,26.4467,0.0474288,4,
39371,1,0.247912,87.9549,149.333,0.308928,4,
46775,0.425385,0.10608,103.875,77.945,-1.23422,4,
21497,0.773712,0.193099,68.7891,155.546,0.535484,5,
27615,0.877533,0.188031,112.995,165.258,5.03464,5,
23738,0.999969,0.1946,62.6257,75.2839,0.258513,5,
18514,0.973846,0.159354,68.7083,101.298,-0.687545,5,
16235,0.974182,0.204538,68.3633,54.1724,2.1254,5,
16297,0.979523,0.209074,74.2576,93.9202,0.241145,5,
23321,0.468811,0.116895,78.8217,173.1,2.4149,5,
22028,0.41568,0.0972188,101.396,25.6556,0.952832,5,
21185,0.562042,0.0960516,51.321,143.25,1.4416,5,
60524,0.554749,0.0734009,122.136,34.3747,0.74738,5,
59860,0.57489,0.0742256,125.979,63.7364,-0.220981,5,
64344,0.713379,0.113258,119.241,45.7764,3.88602,5,
39011,0.564911,0.11448,104.39,44.3709,3.08953,5,
33726,0.63266,0.107747,115.485,88.5022,1.07419,5,
37345,0.638397,0.102922,82.2082,137.643,-0.305659,5,
10301,0.793793,0.194689,56.8127,188.886,0.206429,5,
12863,0.947632,0.20037,46.512,164.154,0.83001,5,
9247,0.900696,0.259373,38.6329,85.2642,0.940701,5,
65315,0.680542,0.121162,135.649,86.2424,3.26029,5,
63896,0.600708,0.113203,113.721,73.123,-0.127886,5,
61764,0.619537,0.131862,126.934,37.1335,1.27753,5,
