8351,0.272247,0.0994478,56.851,170.231,128.987,70.6925,362.056,0.827586,0.54727,0.54727,0.54727,2,
12295,0.269165,0.0847348,38.2764,154.441,53.4282,13.0351,203.835,0.84065,0.252641,0.252641,0.252641,2,
10392,0.378601,0.116596,35.3947,240.69,76.9329,0.793335,177.201,0.899238,1.22772,1.22772,1.22772,2,
30871,0.769348,0.102323,69.6772,106.932,116.399,87.3193,289.635,0.876448,1.33188,1.33188,1.33188,2,
34555,0.711334,0.0646066,70.8251,80.957,69.1757,45.9645,227.165,0.893564,-1.18824,0,-1.18824,2,
35100,1,0.13319,85.1424,38.8579,102.398,62.4878,325.79,0.882615,2.14524,2.14524,2.14524,2,
35137,0.752686,0.176375,72.4013,69.1543,315.401,259.668,815.68,0.625622,3.51331,3.51331,3.51331,2,
43505,0.806152,0.127902,88.8852,66.3921,199.39,52.1409,551.824,0.797635,0.920529,0.920529,0.920529,2,
29521,0.698761,0.177623,98.9414,136.013,181.899,0.35506,399.293,0.894305,-1.75845,0,-1.75845,2,
63494,0.337067,0.0837866,151.154,130.435,58.9011,6.31246,145.655,0.936555,0.947744,0.947744,0.947744,2,
58849,0.347137,0.0893977,150.93,152.95,144.848,144.404,381.519,0.809146,-1.01005,0,-1.01005,2,
64323,0.406708,0.101595,99.2382,72.8133,131.349,5.71127,296.914,0.937458,1.32979,1.32979,1.32979,2,
75643,0.999969,0.231044,128.026,71.1725,606.383,606.383,1545.45,0.657852,2.00509,2.00509,2.00509,2,
69127,0.897949,0.241908,129.887,86.9621,657.921,389.295,1818.3,0.614652,1.47754,1.47754,1.47754,2,
75074,0.942322,0.186246,139.919,73.7054,704.758,62.8334,1483.99,0.786259,0.591495,0.591495,0.591495,2,
69881,0.741425,0.11214,122.213,101.446,124.15,28.2993,327.727,0.810985,-0.222202,0,-0.222202,2,
72056,0.876923,0.153782,123.025,85.1606,121.534,0.943464,239.146,0.975343,0.183148,0.183148,0.183148,2,
67274,0.938416,0.183403,114.406,73.4013,124.508,121.478,286.912,0.883088,-1.42343,0,-1.42343,2,
19609,0.300812,0.0959654,91.3855,115.63,130.282,5.69736,263.438,0.978172,-1.0444,0,-1.0444,2,
18470,0.181915,0.0298174,77.527,195.636,51.262,49.7243,138.382,0.881328,1.71239,1.71239,1.71239,2,
13131,0.111328,0.0321118,56.0903,115.417,69.4689,27.0576,177.08,0.907249,2.58491,2.58491,2.58491,2,
14318,0.929016,0.185996,67.3961,101.961,256.228,251.096,673.996,0.747338,1.12011,1.12011,1.12011,2,
16822,0.94873,0.232841,62.2189,90.9523,113.83,48.2317,501.738,0.714234,1.39543,1.39543,1.39543,2,
18197,0.980164,0.254729,78.2991,85.1957,174.915,74.5994,525.141,0.80232,0.193435,0.193435,0.193435,2,
3041,0.426727,0.0938248,35.2056,122.135,232.432,6.69129,471.395,0.949775,-1.48327,0,-1.48327,2,
3291,0.349335,0.0792938,34.5774,131.883,29.9499,18.2881,86.3394,0.943309,0.79472,0.79472,0.79472,2,
3488,0.394775,0.0771313,37.6077,78.5383,83.9846,81.8558,223.288,0.85949,2.06229,2.06229,2.06229,2,
40701,0.892761,0.189615,111.659,61.7636,283.757,257.365,758.982,0.702141,-0.0971763,0,-0.0971763,2,
11341,0.730682,0.185023,66.8639,198.529,320.622,106.01,729.084,0.802256,1.53889,1.53889,1.53889,2,
16353,0.73233,0.146997,32.3985,249.628,196.113,64.3711,399.937,0.722632,0.30079,0.30079,0.30079,2,
24102,0.979797,0.213745,81.2597,99.0396,664.353,597.034,1677.29,0.682352,0.384704,0.384704,0.384704,2,
20580,0.993378,0.208164,68.3394,116.033,460.922,94.9395,1114.54,0.636438,-1.45186,0,-1.45186,2,
66311,0.306274,0.0618637,121.122,70.2865,359.442,0.416988,736.738,0.904427,0.811535,0.811535,0.811535,2,
55465,0.257874,0.0527399,83.8483,126.962,51.839,10.4474,124.321,0.941546,-0.638088,0,-0.638088,2,
46545,0.211823,0.0442305,108.222,55.7237,35.566,28.616,109.702,0.920479,0.0300701,0.0300701,0.0300701,2,
7132,0.470032,0.13048,44.5592,101.429,85.3748,62.3837,230.424,0.863911,0.719073,0.719073,0.719073,2,
7294,0.607056,0.166188,50.1505,80.7576,222.619,203.581,551.441,0.745393,0.392104,0.392104,0.392104,2,
4194,0.376953,0.0921086,29.5786,146.966,248.988,21.7175,504.701,0.845697,1.00506,1.00506,1.00506,2,
3327,0.844574,0.186493,30.1794,196.541,101.219,63.4919,288.3,0.832391,0.407636,0.407636,0.407636,2,
1893,0.646057,0.14842,31.7922,211.345,102.676,34.8844,222.075,0.887771,1.32248,1.32248,1.32248,2,
2590,0.69989,0.152625,37.367,66.1872,70.3659,58.34,204.504,0.853886,0.374011,0.374011,0.374011,2,
24798,0.548248,0.133519,69.5396,113.492,168.085,153.994,463.291,0.778442,0.339973,0.339973,0.339973,2,
28653,0.536987,0.133186,61.4391,92.129,254.522,206.167,767.752,0.681157,-2.41398,0,-2.41398,2,
26367,0.530945,0.130679,70.9038,104.126,313.028,25.752,711.521,0.758472,0.226966,0.226966,0.226966,2,
27894,0.639679,0.109162,43.0505,46.9987,112.715,36.679,287.353,0.823664,1.47532,1.47532,1.47532,2,
26753,0.640472,0.1296,52.0997,121.061,88.5897,35.2186,235.497,0.856189,1.46507,1.46507,1.46507,2,
33253,0.627197,0.139115,83.4267,49.9225,76.7233,24.2427,190.937,0.92048,1.46208,1.46208,1.46208,2,
21037,0.6492,0.139469,110.697,143.684,329.673,312.915,848.155,0.672514,-0.964229,0,-0.964229,2,
19255,0.557587,0.0941102,68.1343,95.2737,349.667,19.7852,729.022,0.926752,0.316606,0.316606,0.316606,2,
20612,0.70871,0.157238,71.7424,52.6463,34.7735,17.1799,117.047,0.920673,-1.07928,0,-1.07928,2,
12268,0.613586,0.129186,48.8186,70.4599,161.356,150.023,424.502,0.780001,3.03026,3.03026,3.03026,2,
9619,0.642792,0.140924,52.0124,139.034,192.511,110.437,538.695,0.758982,6.35179,6.35179,6.35179,2,
14534,0.732025,0.130232,66.6751,115.424,216.02,120.268,569.982,0.808255,0.577381,0.577381,0.577381,2,
10668,0.546844,0.109645,54.0771,110.273,146.249,69.3357,465.074,0.763691,-0.37279,0,-0.37279,2,
10690,0.528717,0.110077,65.104,85.1036,140.033,28.9258,381.434,0.857968,-1.3371,0,-1.3371,2,
9653,0.846619,0.351852,25.5455,169.585,175.92,30.5677,361.22,0.891537,0.463338,0.463338,0.463338,2,
18399,0.792267,0.170429,29.5434,234.863,200.22,175.774,446.308,0.731746,-1.50234,0,-1.50234,2,
8256,0.671936,0.205632,91.1355,104.534,171.057,11.9193,371.11,0.920568,0.48033,0.48033,0.48033,2,
46540,1,0.146979,89.6791,94.0221,116.217,114.061,345.803,0.833885,1.08108,1.08108,1.08108,2,
46737,1,0.190892,114.805,76.623,114.694,21.7814,292.299,0.918455,0.729142,0.729142,0.729142,2,
22156,0.658447,0.134736,83.5603,83.8209,158.753,134.089,457.351,0.824134,0.826774,0.826774,0.826774,2,
31020,0.597107,0.13486,91.1925,92.4017,172.29,67.4726,474.434,0.806334,-0.0551819,0,-0.0551819,2,
27395,0.720337,0.143429,116.488,93.3417,283.618,243.097,754.745,0.70214,1.84563,1.84563,1.84563,2,
19237,0.358521,0.109707,75.1442,201.125,329.276,34.2811,694.321,0.8519,0.587671,0.587671,0.587671,2,
24202,0.470276,0.131728,80.6715,212.551,71.1905,41.7561,186.631,0.797921,-1.25717,0,-1.25717,2,
24507,0.347992,0.0979595,63.7652,102.847,204.647,180.907,517.482,0.767979,0.175261,0.175261,0.175261,2,
23781,0.970917,0.210387,78.2758,117.638,327.207,202.684,893.265,0.703534,2.08897,2.08897,2.08897,2,
23482,0.962433,0.197269,65.4562,167.82,250.758,153.693,785.541,0.711459,1.71521,1.71521,1.71521,2,
18745,0.863159,0.233554,53.8502,118.039,362.744,207.843,1033.77,0.623786,3.06535,3.06535,3.06535,2,
44677,1,0.286632,95.6699,109.894,520.854,370.095,1386.24,0.561257,0.108305,0.108305,0.108305,2,
35700,1,0.245342,87.875,114.202,340.572,46.6022,922.977,0.671173,-0.0504495,0,-0.0504495,2,
46474,1,0.279945,93.5095,101.094,362.468,226.983,1045.26,0.637702,-1.58177,0,-1.58177,2,
21181,0.863007,0.167739,85.3234,42.4361,412.5,62.2571,901.867,0.765323,-2.11637,0,-2.11637,2,
20491,0.759491,0.165592,62.0957,145.37,312.823,263.113,911.075,0.660653,-0.240098,0,-0.240098,2,
14037,0.766815,0.35575,62.5017,193.04,418.603,152.706,1044,0.616007,1.86594,1.86594,1.86594,2,
27835,0.579498,0.160123,60.1349,121.226,289.921,88.9889,698.043,0.690343,0.81811,0.81811,0.81811,2,
18527,0.759399,0.252319,61.9529,238.164,341.203,209.646,804.741,0.671584,3.67728,3.67728,3.67728,2,
28044,0.922974,0.173566,86.8643,93.0664,268.506,39.5579,583.67,0.871644,3.69901,3.69901,3.69901,2,
29268,0.922607,0.170162,75.4203,84.1137,179.906,168.428,527.479,0.708775,-0.826726,0,-0.826726,2,
29008,0.867096,0.178425,97.7061,34.393,206.16,57.8109,523.187,0.834933,1.16673,1.16673,1.16673,2,
68578,0.607056,0.0978637,119.994,126.958,144.171,56.8488,397.791,0.851056,1.21269,1.21269,1.21269,2,
30703,0.551208,0.104154,40.9121,204.649,175.037,95.2852,446.216,0.761694,1.04142,1.04142,1.04142,2,
28995,0.573517,0.146376,82.8356,72.8152,190.464,118.734,534.661,0.76832,-0.217227,0,-0.217227,2,
53820,0.620911,0.0776312,111.347,56.6595,139.058,40.3684,407.806,0.84681,-0.187511,0,-0.187511,2,
50794,0.512634,0.0608079,109.11,63.7538,91.6141,16.5966,264.588,0.883598,0.890669,0.890669,0.890669,2,
38401,0.371399,0.0457273,103.239,94.3358,85.515,34.2348,218.191,0.935638,1.49714,1.49714,1.49714,2,
27107,0.417328,0.058493,77.7113,141.354,101.819,65.1148,275.577,0.889432,0.254346,0.254346,0.254346,2,
18322,0.491241,0.0785834,87.0009,56.7928,141.123,101.749,374.883,0.866824,0.714128,0.714128,0.714128,2,
25143,0.730957,0.109056,76.0358,70.6456,127.125,12.871,291.237,0.93723,2.63566,2.63566,2.63566,2,
20049,0.904236,0.14731,66.9841,136.806,226.98,221.51,594.998,0.747239,7.15322,7.15322,7.15322,2,
26110,0.882538,0.153609,79.0277,102.74,189.575,43.763,488.216,0.788935,4.69873,4.69873,4.69873,2,
35519,0.380951,0.0766603,69.6505,109.443,147.28,23.361,344.217,0.874538,0.413965,0.413965,0.413965,2,
21860,0.442413,0.127972,51.5727,150.066,157.854,148.066,439.217,0.757668,1.35488,1.35488,1.35488,2,
22217,0.452271,0.101523,74.5959,154.681,158.672,78.3266,480.276,0.787736,-2.27266,0,-2.27266,2,
38970,0.658661,0.137715,69.8424,89.461,237.957,132.883,614.029,0.672299,1.37413,1.37413,1.37413,2,
39889,0.491974,0.113559,97.6728,94.0469,169.593,54.2736,462.589,0.770021,0.914992,0.914992,0.914992,2,
40768,0.658905,0.139541,84.5358,67.3458,157.989,129.43,576.104,0.721096,0.546293,0.546293,0.546293,2,
32732,0.950775,0.153998,86.2395,91.9292,197.356,11.8906,445.664,0.857208,1.86571,1.86571,1.86571,2,
27873,0.852325,0.154599,62.7703,111.02,222.416,202.627,603.328,0.748159,1.84612,1.84612,1.84612,2,
29991,0.778259,0.131627,72.6511,122.872,346.648,309.081,985.942,0.61365,-0.198233,0,-0.198233,2,
19663,0.962433,0.179103,71.1907,161.104,330.6,40.3814,881.378,0.721629,-3.70318,0,-3.70318,2,
19055,0.946716,0.158176,55.6246,95.6229,196.15,60.2974,520.342,0.777091,0.760081,0.760081,0.760081,2,
17604,0.864807,0.147911,59.4383,148.286,163.583,59.2783,417.828,0.762933,0.79665,0.79665,0.79665,2,
52355,0.270294,0.0509035,105.354,173.232,164.294,13.4033,361.425,0.915752,-2.12595,0,-2.12595,2,
51495,0.195984,0.0376783,114.105,46.9882,46.8499,15.8756,126.754,0.945176,0.617179,0.617179,0.617179,2,
50731,0.249603,0.0509846,127.327,107.019,40.6975,24.0743,118.969,0.92891,1.31811,1.31811,1.31811,2,
28779,0.688843,0.0926118,68.6755,216.544,79.4163,51.2365,199.408,0.896511,-2.93962,0,-2.93962,2,
29498,0.485962,0.094443,68.8453,166.968,82.1801,42.6768,209.23,0.888512,1.43526,1.43526,1.43526,2,
25294,0.563049,0.130315,71.2882,192.291,121.357,92.744,336.174,0.825403,-1.94464,0,-1.94464,2,
54812,0.0408936,0.00663386,120.925,67.7245,135.529,2.35816,279.196,0.994026,-3.5159,0,-3.5159,2,
48779,0.333344,0.0667304,79.611,180.086,107.443,105.799,262.12,0.863195,1.71869,1.71869,1.71869,2,
51103,0.199036,0.0478352,114.388,89.5893,106.322,38.2992,258.381,0.88787,0.158152,0.158152,0.158152,2,
25275,0.612823,0.147692,84.0824,96.6423,313.453,303.013,789.945,0.78299,0.463775,0.463775,0.463775,2,
24110,0.610229,0.133178,71.0153,112.145,152.593,24.7865,564.053,0.792428,1.22674,1.22674,1.22674,2,
27644,0.608734,0.140348,84.898,110.07,149.832,88.6364,470.478,0.788437,-0.348072,0,-0.348072,2,
29863,0.957977,0.214109,79.4691,72.1375,280.523,205.725,709.907,0.646612,0.163274,0.163274,0.163274,2,
33490,0.978424,0.191844,88.8312,71.615,272.181,84.8235,715.692,0.716462,1.357,1.357,1.357,2,
35518,0.982147,0.207834,85.5169,52.9512,298.851,241.319,948.199,0.634962,0.575166,0.575166,0.575166,2,
32570,0.984985,0.209959,79.7397,111.391,487.8,186.326,1229.05,0.690144,1.08432,1.08432,1.08432,2,
42610,0.959045,0.231896,92.3595,148.367,391.109,128.134,934.436,0.708267,5.21936,5.21936,5.21936,2,
27299,0.939575,0.231945,68.2477,107.886,277.067,136.281,616.721,0.672513,4.30329,4.30329,4.30329,2,
20373,0.966248,0.125039,53.2863,113.835,254.681,127.111,674.988,0.717792,4.18067,4.18067,4.18067,2,
21851,0.823578,0.134239,63.7264,68.5491,237.02,65.9915,559.575,0.849108,3.661,3.661,3.661,2,
24456,0.85321,0.092058,63.0394,171.388,137.833,50.6371,338.141,0.862839,0.369581,0.369581,0.369581,2,
44812,0.935303,0.0843014,91.1278,65.4563,198.912,157.918,504.403,0.791014,0.996971,0.996971,0.996971,2,
44638,0.956848,0.0915311,87.2987,116.283,216.916,0.0964649,428.01,0.977639,0.84722,0.84722,0.84722,2,
35627,0.91095,0.105319,91.9827,51.1962,229.924,229.924,597.696,0.777153,2.52614,2.52614,2.52614,2,
56322,0.902435,0.160907,112.363,65.4202,194.592,110.121,594.09,0.701437,1.01004,1.01004,1.01004,2,
49076,0.925568,0.181563,113.695,22.8063,235.888,183.997,747.194,0.675665,1.12827,1.12827,1.12827,2,
24924,1,0.247274,76.9742,125.232,329.314,151.602,799.759,0.632239,0.9582,0.9582,0.9582,2,
28701,0.679504,0.100277,77.0235,170.205,314.397,8.31558,611.488,0.898199,0.307486,0.307486,0.307486,2,
30726,0.737518,0.0999813,74.2594,185.454,167.98,156.748,458.403,0.791154,2.31138,2.31138,2.31138,2,
29630,0.624878,0.0833679,105.31,81.8737,144.102,29.2777,387.697,0.83144,0.998139,0.998139,0.998139,2,
23619,0.357544,0.0900784,83.2197,74.139,88.2085,12.8749,219.671,0.866265,-0.618055,0,-0.618055,2,
27206,0.406738,0.0777542,63.2103,168.583,53.7772,28.9474,151.561,0.858047,-0.254661,0,-0.254661,2,
37245,0.375885,0.075318,98.3499,81.9754,118.604,69.5498,278.745,0.869724,2.26948,2.26948,2.26948,2,
12144,0.383118,0.0948132,57.4856,191.99,130.68,79.8977,338.414,0.799071,-1.06189,0,-1.06189,2,
15518,0.197174,0.0467201,63.1399,202.494,85.4044,3.62305,199.939,0.925416,-1.42602,0,-1.42602,2,
17824,0.434845,0.113418,117.607,61.849,40.5466,8.05243,101.364,0.96798,0.277654,0.277654,0.277654,2,
40098,0.590332,0.128727,96.8799,147.182,132.155,122.577,311.973,0.855122,0.698497,0.698497,0.698497,2,
38055,0.567352,0.123648,109.757,114.739,179.093,151.746,491.532,0.753875,1.33409,1.33409,1.33409,2,
35378,0.578186,0.112898,102.279,58.2642,362.41,285.942,993.71,0.748098,-5.66155,0,-5.66155,2,
26895,0.792816,0.136993,57.6773,87.5925,396.603,186.764,1006.83,0.683465,1.63534,1.63534,1.63534,2,
31309,0.920929,0.152617,75.8902,69.2024,386.298,251.036,1111.44,0.699217,2.46004,2.46004,2.46004,2,
24751,0.842926,0.136132,53.9509,95.301,478.22,310.961,1430.48,0.63153,2.70124,2.70124,2.70124,2,
40496,0.26889,0.0723803,90.3884,100.605,614.105,2.92487,1265.38,0.858992,1.46006,1.46006,1.46006,2,
42144,0.963715,0.123276,122.231,62.9523,86.7153,37.2629,214.989,0.872704,1.70307,1.70307,1.70307,2,
38197,0.999969,0.178375,81.3263,118.727,124.207,96.9021,356.317,0.836008,-0.800534,0,-0.800534,2,
34678,0.336975,0.0668668,76.755,100.619,116.861,41.8751,325.276,0.866502,3.66183,3.66183,3.66183,2,
31262,0.419312,0.0621313,64.2693,95.6955,97.8443,40.9501,268.388,0.853335,1.17525,1.17525,1.17525,2,
30690,0.353943,0.0657718,102.921,88.9239,135.228,86.0441,357.624,0.877927,1.86745,1.86745,1.86745,2,
18430,0.542572,0.108947,56.2002,65.4206,142.55,53.0263,353.377,0.830552,0.0461173,0.0461173,0.0461173,2,
18133,0.433777,0.0888601,83.1974,62.6615,86.7564,2.87931,188.389,0.952218,0.173342,0.173342,0.173342,2,
17796,0.332123,0.0728616,66.3953,164.454,52.6838,41.0956,137.404,0.918307,-0.0271309,0,-0.0271309,2,
40467,0.737366,0.144398,117.867,52.3307,254.711,241.556,657.678,0.812661,-0.190764,0,-0.190764,2,
42523,0.680084,0.133676,98.4942,125.419,278.249,182.109,792.899,0.763274,3.41094,3.41094,3.41094,2,
43923,0.696381,0.140298,124.157,42.0833,207.784,88.1704,668.425,0.772463,1.95125,1.95125,1.95125,2,
27063,0.893402,0.238586,60.8779,186.652,616.415,554.337,1568.66,0.62231,1.19526,1.19526,1.19526,2,
25826,0.91568,0.23021,69.4082,207.98,593.46,163.789,1363.04,0.634756,2.54435,2.54435,2.54435,2,
23893,0.915649,0.23781,97.6424,121.846,443.017,135.524,944.97,0.680048,3.37552,3.37552,3.37552,2,
37116,0.371063,0.0961579,80.527,209.092,373.043,34.9454,758.703,0.840976,0.946227,0.946227,0.946227,2,
56559,0.263855,0.0435478,171.021,152.788,74.9257,17.4844,201.833,0.936624,-0.436476,0,-0.436476,2,
42367,0.397888,0.140925,70.6417,173.103,148.037,136.431,426.412,0.787099,0.413575,0.413575,0.413575,2,
13401,0.204163,0.0500899,47.62,110.138,159.045,7.74915,338.529,0.948392,0.142371,0.142371,0.142371,2,
11346,0.201782,0.0592529,48.2369,92.587,51.6316,24.7977,119.191,0.931798,0.929012,0.929012,0.929012,2,
19863,0.205353,0.0331499,48.51,192.862,39.2705,25.066,109.473,0.910883,0.0414516,0.0414516,0.0414516,2,
24627,0.485046,0.127346,79.2028,114.63,343.679,343.679,893.207,0.713055,1.46358,1.46358,1.46358,2,
32766,0.534637,0.109944,70.9787,84.4511,147.654,29.8892,494.165,0.741468,0.693071,0.693071,0.693071,2,
34299,0.411377,0.0977018,90.9024,137.656,116.524,16.5785,365.943,0.803099,0.569422,0.569422,0.569422,2,
31545,0.372711,0.0888279,74.8615,46.4331,179.705,41.7175,427.598,0.834228,3.14646,3.14646,3.14646,2,
20159,0.332886,0.0781997,73.1659,147.243,105.913,36.9899,287.198,0.865644,4.34421,4.34421,4.34421,2,
26291,0.361816,0.0848079,70.3392,66.95,103.016,70.6155,295.055,0.820027,0.675595,0.675595,0.675595,2,
28139,0.209808,0.0547383,70.493,113.384,94.7423,36.3915,250.841,0.868618,-0.0226546,0,-0.0226546,2,
25944,0.18573,0.0452497,75.0427,169.877,56.7624,2.3922,163.942,0.911962,0.0175701,0.0175701,0.0175701,2,
38466,0.106415,0.0235613,89.7669,133.553,31.4849,9.78936,88.2999,0.944441,0.449808,0.449808,0.449808,2,
25892,0.483307,0.114242,69.0931,135.891,195.393,194.775,485.49,0.796207,0.320215,0.320215,0.320215,2,
25188,0.300415,0.0676563,66.47,76.5448,171.202,22.4132,402.633,0.856545,1.73304,1.73304,1.73304,2,
26057,0.304382,0.0617976,70.6844,72.0119,75.9811,21.1628,195.509,0.883643,0.735727,0.735727,0.735727,2,
60439,0.210602,0.0484154,116.162,159.801,73.3346,27.5878,169.414,0.902697,3.11327,3.11327,3.11327,2,
20034,0.999969,0.257109,51.4897,72.032,322.418,316.134,825.207,0.646526,-1.21251,0,-1.21251,2,
23041,0.998657,0.265277,58.3711,94.8189,376.553,259.131,1042.16,0.628332,0.190298,0.190298,0.190298,2,
15160,1,0.316378,80.5139,123.117,364.293,21.6039,826.424,0.809785,-1.38789,0,-1.38789,2,
65823,0.227966,0.029181,116.611,110.169,167.55,2.33983,342.796,0.956478,0.302388,0.302388,0.302388,2,
65285,0.11264,0.0275671,121.228,62.0647,34.2709,29.2662,101.71,0.950167,-1.22714,0,-1.22714,2,
63897,0.262909,0.0466045,126.078,50.8533,34.6451,20.9886,126.868,0.919244,-2.49579,0,-2.49579,2,
60994,0.0458679,0.00875692,54.8392,135.719,48.3539,1.24669,102.063,0.975538,-0.736599,0,-0.736599,6,
43386,0.039856,0.00965652,102.44,71.5009,15.5855,0.452575,33.1987,0.998052,-1.05003,0,-1.05003,6,
49436,0.0197144,0.00436135,144.028,80.6787,4.87223,0.795454,11.6873,0.999002,0.291638,0.291638,0.291638,6,
7038,1,0.183023,27.5876,63.9128,293.192,293.192,677.459,0.647349,3.14992,3.14992,3.14992,6,
11557,0.769745,0.169233,32.3011,171.071,266.29,146.659,805.334,0.631529,0.85251,0.85251,0.85251,6,
7327,0.896912,0.116662,24.0057,136.976,306.708,86.4598,648.069,0.74378,3.13364,3.13364,3.13364,6,
54394,0.230347,0.0542912,73.2635,71.8752,157.003,22.1066,310.744,0.910845,-0.774379,0,-0.774379,6,
